,ID,DOCUMENT_ID,DOCUMENT_TYPE,FILING_DATE,MODIFIED_AT,DETAIL_JSON.company_name,DETAIL_JSON.parsing_status,avg_sent,sum_sent,hit_count,positive_hits,negative_hits,section_count,word_count
797,2459555,136209860,AR,2020-04-27,2021-07-26 06:49:20,"COSCO SHIPPING Development Co., Ltd.",SUCCESS,0.34550615756716874,39.04219580509007,4108,2708,1400,264,55713
799,2467790,134391582,AR,2020-03-31,2021-07-26 06:48:40,Sinotrans Limited,SUCCESS,0.7270903431451748,117.06154524637316,9437,6342,3095,428,114745
803,2468430,134390867,AR,2020-03-31,2021-07-26 06:38:33,China Aluminum International Engineering Corporation Limited,SUCCESS,1.6074978617989684,73.94490164275254,7760,5162,2598,179,90954
805,2471133,134390356,AR,2020-03-31,2021-07-26 06:41:56,China Information Technology Development Limited,SUCCESS,0.013444718905828046,0.7797936965380267,2622,1596,1026,158,31735
821,2473964,134711656,AR,2020-04-06,2021-07-26 06:38:50,ANTA Sports Products Limited,WARNING,0.600538974698309,39.035033355390084,4959,3445,1514,291,54616
822,2474757,134769538,AR,2020-04-07,2021-07-26 06:42:49,Times China Holdings Limited,WARNING,0.7627464818413668,64.07070447467481,6026,4043,1983,223,77671
823,2476475,137014857,AR,2020-05-08,2021-07-26 06:34:15,"Lianhua Supermarket Holdings Co., Ltd.",SUCCESS,0.5245564512863857,81.30624994938978,6775,4829,1946,383,84148
825,2525198,105192065,AR,2019-03-10,2021-07-26 06:42:04,"SINOPEC Engineering (Group) Co., Ltd.",SUCCESS,1.5127074832924572,65.04642178157566,5330,3576,1754,207,64701
827,2524713,105222399,AR,2019-03-12,2021-07-26 06:37:44,Times China Holdings Limited,SUCCESS,0.4013268158324706,7.625209500816942,831,563,268,32,12582
828,2530007,105699924,AR,2019-03-22,2021-07-26 06:39:46,"Hanhua Financial Holding Co., Ltd.",SUCCESS,0.37402174654257675,58.72141420718455,7611,4748,2863,398,89301
829,2534065,107835005,AR,2019-03-11,2021-07-26 06:41:10,"Ping An Insurance (Group) Company of China, Ltd.",WARNING,0.3667743219787143,57.95034287263686,9615,6111,3504,396,107203
831,2535455,118614792,AR,2019-07-05,2021-07-26 06:37:17,"Hua Xia Bank Co., Ltd.",SUCCESS,2.067036171449808,45.47479577189578,6394,4164,2230,98,70501
839,2539168,107834791,AR,2019-03-21,2021-07-26 06:33:22,China Petroleum & Chemical Corporation,WARNING,0.29906871248290684,49.64540627216253,7267,4517,2750,478,97509
841,2549940,79374066,AR,2018-06-02,2021-07-26 06:31:46,"Huawei Investment & Holding Co., Ltd.",WARNING,1.8594299184144565,113.42522502328184,6214,4997,1217,254,55174
845,2649990,101448896,AR,2018-12-17,2021-07-26 06:49:01,China Maple Leaf Educational Systems Limited,WARNING,0.40116781116372235,42.92495579451829,4021,2736,1285,273,55201
853,2656578,106062719,AR,2018-12-31,2021-07-26 06:49:12,Jiangxi Bank Co. Ltd.,SUCCESS,0.32701091741284605,42.18440834625714,6371,4113,2258,346,81752
854,2657948,106832991,AR,2018-12-31,2021-07-26 06:47:49,Jiangxi Bank Co. Ltd.,SUCCESS,0.3262752641771929,42.08950907885788,6355,4103,2252,346,81429
855,2661699,73853944,AR,2020-10-13,2021-07-26 06:47:19,Orient Securities Company Ltd.,WARNING,0.6723554847423562,86.06150204702159,8762,5800,2962,263,113157
856,2665335,105964864,AR,2019-03-28,2021-07-26 06:45:34,"China Huarong Asset Management Co., Ltd.",SUCCESS,2.129817575064206,61.764709676861976,8202,4820,3382,213,89838
857,2681070,119123588,AR,2019-07-16,2021-07-26 06:36:11,Sino Harbour Holdings Group Limited,SUCCESS,0.21375723808004293,34.628672568966955,4082,2547,1535,396,52277
858,2768428,134391546,AR,2019-12-31,2021-07-26 06:41:47,"Holly Futures Co., Ltd.",SUCCESS,1.5260150865129756,76.30075432564878,6682,4728,1954,184,79072
859,2770730,135205604,AR,2019-12-31,2021-07-26 06:30:35,Metallurgical Corporation of China Ltd.,SUCCESS,1.197484661544283,71.84907969265697,8546,5665,2881,151,108366
860,2772815,76668203,AR,2018-04-09,2021-07-26 06:43:51,"Hanhua Financial Holding Co., Ltd.",SUCCESS,0.4012185508060473,65.39862378138571,7191,4594,2597,411,86081
861,2773023,76684301,AR,2018-04-09,2021-07-26 06:37:34,Yantai North Andre Juice Company Limited,SUCCESS,0.6042576096672655,31.421395702697804,3600,2229,1371,140,44847
863,2774234,117758975,AR,2018-04-11,2021-07-26 06:46:04,"Charmacy Pharmaceutical Co., Ltd.",SUCCESS,0.3057878939926903,25.991970989378675,3739,2498,1241,272,54724
865,2774254,76786891,AR,2018-04-11,2021-07-26 06:43:41,"A-Living Services Co., Ltd.",SUCCESS,0.570024642957963,57.57248893875426,3637,2779,858,230,42361
866,2775983,136205983,AR,2019-12-31,2021-07-26 06:41:10,Longfor Group Holdings Limited,WARNING,0.4196444440050114,40.285866624481095,6515,4397,2118,399,79605
868,2776630,135965027,AR,2019-12-31,2021-07-26 06:33:53,Redco Properties Group Limited,WARNING,0.22176955638491863,43.023293938674215,5568,3764,1804,552,67340
874,2776644,136209865,AR,2019-12-31,2021-07-26 06:35:04,"Luzhou Bank Co., Ltd.",SUCCESS,0.37685611907421346,43.33845369353455,5617,3541,2076,278,73608
876,2777195,134158848,AR,2019-12-31,2021-07-26 06:41:19,Aluminum Corporation of China Limited,SUCCESS,0.7071528441602704,80.61542423427082,6619,4293,2326,260,86219
878,2777210,134221005,AR,2019-12-31,2021-07-26 06:32:54,"Zhongyuan Bank Co., Ltd.",SUCCESS,1.566308585927774,75.18281212453316,7234,4830,2404,136,88426
879,2777385,138148030,AR,2019-12-31,2021-07-26 06:32:24,"Foshan Electrical and Lighting Co.,Ltd",SUCCESS,0.3749426941659735,20.246905484962568,5353,3432,1921,270,60766
881,2780278,76960133,AR,2018-04-16,2021-07-26 06:35:45,Times China Holdings Limited,WARNING,0.5877019321498208,48.191558436285305,4992,3304,1688,246,64451
882,2780778,77027321,AR,2018-04-17,2021-07-26 06:37:09,Parkson Retail Group Limited,WARNING,1.0999659893839413,35.19891166028612,4332,2771,1561,105,53282
890,2783310,117758834,AR,2018-04-19,2021-07-26 06:41:11,Besunyen Holdings Company Limited,WARNING,0.48101940960681316,36.5574751301178,4364,2942,1422,241,50729
892,2783674,77144632,AR,2018-04-19,2021-07-26 06:41:56,Dongguang Chemical Limited,SUCCESS,0.2767504285919623,26.291290716236418,3043,1976,1067,187,39656
894,2783679,77151048,AR,2018-04-19,2021-07-26 06:41:00,Tsaker Chemical Group Limited,WARNING,0.18161875425339352,27.787669400769207,4318,2710,1608,489,53748
898,2783910,77147808,AR,2018-04-19,2021-07-26 06:40:39,Aluminum Corporation of China Limited,SUCCESS,0.5573592833625327,63.53895830332873,5898,3873,2025,264,78655
900,2784042,77173533,AR,2018-04-19,2021-07-26 06:36:40,"Hua Xia Bank Co., Ltd.",WARNING,0.3966978043803886,48.39713213440741,6000,3968,2032,272,67622
902,2784174,117758472,AR,2018-04-19,2021-07-26 06:42:49,Differ Group Holding Company Limited,SUCCESS,0.3826398376563132,33.67230571375556,2997,1911,1086,203,36334
903,2785658,77211325,AR,2018-04-20,2021-07-26 06:39:01,"Guangdong Kanghua Healthcare Co., Ltd.",SUCCESS,0.5708844344614125,41.103679281221694,4747,3126,1621,212,52010
904,2787882,77300831,AR,2018-04-23,2021-07-26 06:34:05,Springland International Holdings Limited,WARNING,0.16508845281389367,22.78220648831733,3641,2276,1365,408,47602
905,2789595,77395813,AR,2018-04-24,2021-07-26 06:36:30,Shenzhou International Group Holdings Limited,WARNING,0.17260501790754273,25.545542650316325,4507,2818,1689,491,52949
906,2794895,77587388,AR,2018-04-26,2021-07-26 06:44:09,Zhengzhou Coal Mining Machinery Group Company Limited,WARNING,0.4695110684592453,61.50594996816113,5498,3708,1790,342,62945
907,2795481,77576488,AR,2018-04-26,2021-07-26 06:33:24,"Zhejiang Tengy Environmental Technology Co., Ltd",SUCCESS,0.3643349464501946,27.325120983764595,2254,1464,790,220,31628
908,2806074,12652050,AR,2017-04-12,2021-07-26 06:38:49,"China Galaxy Securities Co., Ltd.",SUCCESS,0.3369059252491763,62.664502096346794,6795,4514,2281,465,94190
909,2807041,12619073,AR,2017-04-20,2021-07-26 06:42:30,Angang Steel Company Limited,SUCCESS,0.2744706571932568,18.11506337475495,4758,2956,1802,216,55483
911,2818905,16270552,AR,2016-04-06,2021-07-26 06:46:35,"Konka Group Co., Ltd.",WARNING,0.034919301676448446,3.5617687709977415,5177,3147,2030,192,63430
913,2827442,16214345,AR,2016-04-21,2021-07-26 06:49:29,Wafangdian Bearing Company Limited,SUCCESS,0.15061387567682835,4.518416270304851,1225,844,381,45,13056
915,2823532,783539,AR,2016-04-14,2021-07-26 06:48:53,"Hua Xia Bank Co., Ltd.",SUCCESS,1.0622427521724715,45.67643834341627,4708,3056,1652,129,52829
917,2828403,72419701,AR,2017-12-31,2021-07-26 06:38:00,Anti-Aging House Holding Limited,WARNING,-0.014947916708333326,-0.1793750004999999,84,36,48,12,1147
918,2833276,77211361,AR,2017-12-31,2021-07-26 06:45:34,"Bank of Qingdao Co., Ltd.",SUCCESS,0.7063954729698237,52.27326499976696,5837,3868,1969,233,70031
919,2835674,73672875,AR,2017-12-31,2021-07-26 06:36:12,"China Cinda Asset Management Co., Ltd.",SUCCESS,1.1005312355229915,41.82018694987368,7696,4616,3080,209,87257
920,2838504,73067097,AR,2017-12-31,2021-07-26 06:35:54,"Bank of Chongqing Co., Ltd.",WARNING,0.4768469313610577,6.19901010769375,1492,974,518,61,17827
921,2842513,73762440,AR,2017-12-31,2021-07-26 06:32:54,Beroni Group Limited,SUCCESS,0.4694783677034252,7.042175515551378,1013,642,371,98,12697
922,2843318,77798593,AR,2017-12-31,2021-07-26 06:47:28,Orient Securities Company Ltd.,WARNING,0.6715386309012105,85.95694475535494,8749,5792,2957,263,112847
923,2851475,72783137,AR,2017-12-31,2021-07-26 06:36:19,"Guolian Securities Co., Ltd.",SUCCESS,1.002582181357384,66.17042396958735,6524,4284,2240,213,78127
924,2877191,72780173,AR,2018-03-12,2021-07-26 06:33:53,China Lilang Limited,SUCCESS,0.284456580287368,21.049786941265232,2947,1952,995,235,35709
925,2883475,73559272,AR,2018-03-23,2021-07-26 06:44:55,Great Wall Motor Company Limited,SUCCESS,1.5810815052204759,44.27028214617332,5472,3749,1723,135,64026
927,2893276,77830725,AR,2018-04-26,2021-07-26 06:46:14,Consun Pharmaceutical Group Limited,WARNING,0.25702765204604294,33.413594765985586,3228,2061,1167,697,45928
928,2895305,77776873,AR,2018-04-27,2021-07-26 06:46:43,China Southern Airlines Company Limited,WARNING,0.5293141585329209,61.400442389818814,6180,4372,1808,344,80899
930,2902084,105992639,AR,2018-12-31,2021-07-26 06:45:05,Aluminum Corporation of China Limited,SUCCESS,1.3477272833666165,67.38636416833083,6691,4284,2407,217,83567
932,2902179,106019456,AR,2018-12-31,2021-07-26 06:37:59,"Zhongyuan Bank Co., Ltd.",WARNING,0.48924231313879674,72.89710465768071,7625,5023,2602,424,93819
933,2906539,12218871,AR,2016-12-31,2021-07-26 06:48:11,China Coal Energy Company Limited,WARNING,0.8340045813540002,57.546316113426016,5311,3691,1620,263,64993
935,2906709,12659513,AR,2016-12-31,2021-07-26 06:42:21,Tianyun International Holdings Limited,SUCCESS,0.3765022854414857,39.15623768591451,3264,2239,1025,205,37596
936,2907318,107399200,AR,2018-12-31,2021-07-26 06:37:25,Inner Mongolia Yitai Coal Company Limited,SUCCESS,1.265788699337158,68.35258976420654,7069,4683,2386,253,84415
938,2910689,36263039,AR,2016-12-31,2021-07-26 06:36:12,Bank of Shanghai Co. Ltd.,WARNING,0.9388594403244207,58.20928530011408,6034,3847,2187,216,73747
939,2911159,13325234,AR,2016-12-19,2021-07-26 06:34:38,China Maple Leaf Educational Systems Limited,SUCCESS,0.5766847249905515,36.331137674404744,3319,2227,1092,210,47058
941,2913266,107877647,AR,2018-12-31,2021-07-26 06:31:38,"China Minsheng Banking Corp., Ltd.",SUCCESS,1.3460530252350142,117.10661319544624,9690,6386,3304,368,128006
943,2916981,122388248,AR,2018-12-31,2021-07-26 06:39:45,"Bank of Jinzhou Co., Ltd.",SUCCESS,0.7430099255756921,57.21176426932829,6832,4255,2577,196,87936
946,2923290,14012888,AR,2017-04-25,2021-07-26 06:42:59,"Xinjiang Goldwind Science & Technology Co., Ltd.",SUCCESS,0.5165023218563203,57.331757726051556,4868,3270,1598,346,62519
948,2921277,36344127,AR,2017-03-31,2021-07-26 06:43:07,FinTech Chain Limited,SUCCESS,1.5904524959134192,15.904524959134191,2237,1310,927,45,28500
950,2922536,15527817,AR,2017-04-23,2021-07-26 06:33:55,Goodbaby International Holdings Limited,WARNING,0.42431931406440365,37.34009963766752,4507,2901,1606,246,58287
951,2931039,12197652,AR,2017-04-28,2021-07-26 06:41:30,"Hua Xia Bank Co., Ltd.",SUCCESS,0.9503465571891886,45.61663474508105,5691,3712,1979,109,60455
953,2950362,12254955,AR,2017-03-27,2021-07-26 06:46:14,"Bank of Tianjin Co., Ltd.",WARNING,0.35183935887725126,12.666216919581045,1336,853,483,112,19218
954,2966196,665279,AR,2015-12-31,2021-07-26 06:32:43,"Modern Land (China) Co., Limited",SUCCESS,0.3284341689003231,41.05427111254039,4266,2973,1293,250,58995
955,2969149,335550,AR,2015-12-31,2021-07-26 06:48:09,CIFI Holdings (Group) Co. Ltd.,WARNING,0.28077773618683477,33.97410607860701,3970,2875,1095,405,56231
956,2969187,348301,AR,2015-12-31,2021-07-26 06:48:20,Seazen Group Limited,WARNING,0.44560037697930355,33.86562865042707,3642,2342,1300,213,53484
964,2970268,14015738,AR,2015-12-31,2021-07-26 06:40:06,"Datang International Power Generation Co., Ltd.",SUCCESS,0.6319328078250321,90.99832432680464,4239,3090,1149,375,64404
966,2970297,24088131,AR,2015-12-31,2021-07-26 06:34:15,Haichang Ocean Park Holdings Ltd.,SUCCESS,0.5443405621683515,38.1038393517846,3580,2499,1081,201,48625
967,2970928,368227,AR,2015-12-31,2021-07-26 06:46:32,Greenland Hong Kong Holdings Limited,WARNING,0.7804998672532925,37.463993628158036,3972,2687,1285,214,45572
970,2971361,990133,AR,2015-12-31,2021-07-26 06:48:51,Morgan Stanley Bank International (China) Ltd.,WARNING,0.309431382131359,5.260333496233103,2015,1175,840,29,24162
971,2971448,1302294,AR,2015-12-31,2021-07-26 06:48:20,China Development Bank,WARNING,0.6183370909180992,17.313438545706777,3796,2433,1363,115,39949
972,2971876,289514,AR,2015-12-31,2021-07-26 06:44:35,Greenway Mining Group Limited,SUCCESS,0.43125084977800715,25.012549287124415,3558,2252,1306,220,47105
975,2975055,340263,AR,2015-12-31,2021-07-26 06:47:11,"China Molybdenum Co., Ltd.",SUCCESS,0.408826643913897,53.14746370880661,5393,3386,2007,228,66793
977,2976555,480326,AR,2015-12-31,2021-07-26 06:48:42,China VAST Industrial Urban Development Company Limited,WARNING,0.40469236147584414,38.850466701681036,3248,2184,1064,257,45522
978,3025363,15761682,AR,2014-04-10,2021-07-26 06:39:45,Dutech Holdings Limited,SUCCESS,1.1879485964392051,22.571023332344897,2385,1562,823,109,28047
979,3030171,20195466,AR,2014-04-16,2021-07-26 06:42:49,Anchun International Holdings Ltd.,SUCCESS,0.901204583987032,18.02409167974064,2044,1304,740,110,25574
981,3038273,4628839,AR,2014-03-27,2021-07-26 06:43:25,Industrial & Commercial Bank of China Ltd.,WARNING,0.6424154548693352,8.993816368170693,1322,930,392,79,14918
983,3051890,20856786,AR,2013-04-11,2021-07-26 06:37:17,SIIC Environment Holdings Ltd.,SUCCESS,0.9621280365154705,49.068529862289,4875,3266,1609,207,58017
985,3055970,16481513,AR,2013-10-14,2021-07-26 06:30:03,Dukang Distillers Holdings Limited,SUCCESS,0.25681753462828166,8.218161108105013,898,475,423,74,11426
988,3056920,39829097,AR,2013-10-17,2021-07-26 06:43:24,China Hongcheng Holdings Limited,WARNING,0.2693524606765216,14.006327955179122,2051,1212,839,126,27153
989,3079154,4965074,AR,2013-03-28,2021-07-26 06:36:20,"China Merchants Bank Co., Ltd.",SUCCESS,0.842069029979673,66.52345336839417,8290,5594,2696,278,96061
991,3088090,79505268,AR,2012-04-19,2021-07-26 06:30:03,Yantai Changyu Pioneer Wine Company Limited,SUCCESS,0.2848930604088285,12.820187718397282,2972,1921,1051,104,36026
993,3108747,12138187,AR,2016-12-31,2021-07-26 06:41:48,"Ping An Bank Co., Ltd.",WARNING,1.6621623000462928,8.310811500231464,716,585,131,40,9004
995,3114149,43712630,AR,2016-12-31,2021-07-26 06:41:30,"Qi Shang Bank Co., Ltd.",WARNING,0.5380490415015542,11.299029871532639,2077,1425,652,49,24202
996,3147786,1360378,AR,2014-12-31,2021-07-26 06:43:33,Real Gold Mining Limited,WARNING,0.41022667291905157,20.51133364595258,1763,1090,673,168,24248
997,3148647,108034922,AR,2018-12-31,2021-07-26 06:47:49,"China Guangfa Bank Co., Ltd.",WARNING,0.6572172552705721,55.863466697998625,7971,5453,2518,341,84898
998,3167310,135380894,AR,2020-03-25,2021-07-26 06:32:15,"Jiangsu Haian Rural Commercial Bank Co., Ltd.",WARNING,-0.018435252246551848,-0.47931655841034804,3052,1576,1476,40,30696
999,3169801,108097442,AR,2018-12-31,2021-07-26 06:37:52,"Qi Shang Bank Co., Ltd.",WARNING,0.15563774585913465,7.159336309520194,2200,1493,707,91,27779
1000,3187625,79312514,AR,2011-03-09,2021-07-26 06:30:10,"Guangdong Electric Power Development Co., Ltd.",WARNING,1.5090468245227557,21.12665554331858,3199,2060,1139,83,39822
1002,3188326,2616659,AR,2014-12-31,2021-07-26 06:47:04,"Modern Land (China) Co., Limited",WARNING,0.39803536992688315,46.172102911518444,4110,2818,1292,271,55337
1003,3196123,124298899,AR,2014-12-31,2021-07-26 06:43:24,Poly Culture Group Corporation Limited,WARNING,0.37841473006915133,32.92208151601616,2685,1783,902,218,37369
1004,3238442,39337626,AR,2011-04-11,2021-07-26 06:43:08,Yong Xin International Holdings Ltd.,WARNING,0.5936131319765551,7.123357583718661,1763,1087,676,42,23883
1005,3269871,6974433,AR,2011-12-31,2021-07-26 06:42:03,Bank of Hebei Co. Ltd.,WARNING,0.03583818218824586,3.010407303812652,1211,886,325,99,19457
1006,3271520,22292192,AR,2012-04-12,2021-07-26 06:35:36,Dapai International Holdings Co. Ltd.,SUCCESS,0.5327112428342842,9.588802371017115,1639,949,690,37,21510
1009,3282567,7027529,AR,2012-03-29,2021-07-26 06:31:55,CITIC Securities Company Limited,WARNING,0.6283092285353513,61.574304396464434,5613,3812,1801,278,82980
1011,3284467,39806511,AR,2011-12-31,2021-07-26 06:39:19,Auhua Clean Energy Plc,SUCCESS,0.6445688960626392,8.37939564881431,1352,872,480,61,16613
1012,3290341,22393133,AR,2011-12-31,2021-07-26 06:40:50,HC Group Inc.,WARNING,0.3850062745922379,35.03557098789365,2209,1484,725,313,29500
1013,3291714,7230184,AR,2011-12-31,2021-07-26 06:28:46,"Bank of Communications Co., Ltd.",SUCCESS,1.0458370022862993,11.504207025149292,1471,1030,441,67,16074
1015,3295943,4741644,AR,2011-12-31,2021-07-26 06:47:48,"Ping An Insurance (Group) Company of China, Ltd.",WARNING,0.46059370987644144,63.56193196294892,8449,5770,2679,438,94587
1017,3298663,3435419,AR,2011-12-31,2021-07-26 06:35:36,China Reinsurance (Grp) Corp.,WARNING,0.565759106357792,10.749423020798048,1041,850,191,45,9044
1018,3324659,5666533,AR,2012-12-31,2021-07-26 06:37:43,Bank of Nanjing Co. Ltd.,SUCCESS,0.15615319061484884,5.465361671519709,816,569,247,57,8604
1020,3325993,24906468,AR,2012-12-31,2021-07-26 06:42:40,Aluminum Corporation of China Limited,WARNING,0.5558776093534374,48.361352013749055,4299,2821,1478,213,63761
1022,3332130,5477477,AR,2012-12-31,2021-07-26 06:31:01,Industrial Bank Co. Ltd.,SUCCESS,1.1865446134931523,43.90215069924663,5452,3777,1675,112,58166
1024,3332458,5666561,AR,2012-12-31,2021-07-26 06:34:36,"Bank of Jinzhou Co., Ltd.",WARNING,0.24825702880631445,8.93725303702732,4047,2360,1687,87,45041
1025,3332656,5813782,AR,2012-12-31,2021-07-26 06:31:30,"Xiamen International Bank Co., Ltd.",WARNING,0.588533154854823,25.30692565875739,3690,2328,1362,108,47636
1026,3338235,4889336,AR,2012-12-31,2021-07-26 06:41:19,"Shanghai Pudong Development Bank Co., Ltd.",WARNING,0.646070159923165,54.26989343354586,6286,4012,2274,335,73245
1028,3358389,4337303,AR,2013-12-31,2021-07-26 06:36:50,"China Merchants Property Development Co., Ltd.",WARNING,0.13793655054254697,3.448413763563674,3934,2505,1429,148,57154
1030,3361033,2260175,AR,2013-12-31,2021-07-26 06:48:51,Seazen Group Limited,WARNING,0.1985230997620074,26.602095368108994,2973,1876,1097,467,49186
1032,3362502,3717484,AR,2013-12-31,2021-07-26 06:41:38,Logan Group Company Limited,SUCCESS,0.27778329861185475,23.333797083395798,2113,1377,736,202,28290
